source_name,source_party,source_state,target_name,target_party,target_state,distance
Faith Winter,Democratic,co,Emma Mulvaney-Stanak,Independent,vt,0.03361335946422297
Faith Winter,Democratic,co,Daneya Esgar,Democratic,co,0.06007886837065787
Faith Winter,Democratic,co,Chris Hansen,Democratic,co,0.062245421981491376
Steven Choi,Republican,ca,Phillip Chen,Republican,ca,0.10550695966955176
Steven Choi,Republican,ca,Scott Wilk,Republican,ca,0.10740264181742008
Eric Porterfield,Republican,WV,Ron Ferguson,Republican,oh,0.11408543357522354
Doug Libla,Republican,MO,Glen Kolkmeyer,Republican,MO,0.13356091729769645
Doug Libla,Republican,MO,Kathryn Swan,Republican,MO,0.13492660566630404
Doug Libla,Republican,MO,Bill Eigel,Republican,mo,0.14016425061059012
Doug Libla,Republican,MO,Curtis Trent,Republican,mo,0.14118819214444814
Kevin Cahill,Democratic,ny,Anthony Rodriguez,Republican,fl,0.0
Kevin Cahill,Democratic,ny,Geraldine Valentino-Smith,Democratic,md,0.0
Kevin Cahill,Democratic,ny,James Morefield,Republican,va,0.0
Kevin Cahill,Democratic,ny,Angie Hatton,Democratic,ky,0.0
Kevin Cahill,Democratic,ny,Neil Breslin,Democratic,ny,0.0
Lucy McVitty Weber,Democratic,nh,Jay Kahn,Democratic,nh,0.10043355354748744
Sheri Gilligan,Republican,ga,Michele Hoitenga,Republican,mi,0.04632257942566626
Sheri Gilligan,Republican,ga,Richard Littlefield,Republican,nh,0.05594164420774056
Sheri Gilligan,Republican,ga,E. Werner Reschke,Republican,or,0.06066272720630207
Sheri Gilligan,Republican,ga,Wendy Rogers,Republican,az,0.07139772183241842
Andy Davis,Republican,AR,Brian Evans,Republican,ar,0.02854153828757724
Andy Davis,Republican,AR,J. J. Dossett,Democratic,ok,0.052444078223441846
Andy Davis,Republican,AR,Lance Eads,Republican,ar,0.06913294001201899
Andy Davis,Republican,AR,Bruce Cozart,Republican,ar,0.07166927920754688
Liana Cassar,Democratic,ri,Dawn Euer,Democratic,ri,0.10525440209755878
Liana Cassar,Democratic,ri,Mary Kunesh-Podein,Democratic,mn,0.11451237731419193
Liana Cassar,Democratic,ri,Marcia Ranglin-Vassell,Democratic,ri,0.11566599174609321
Liana Cassar,Democratic,ri,Gary Winfield,Democratic,ct,0.12482537850531678
Wayne Fontana,Democratic,pa,Joan Meschino,Democratic,ma,0.022830578770375764
Wayne Fontana,Democratic,pa,Thomas Golden Jr.,Democratic,ma,0.027782679244844316
Wayne Fontana,Democratic,pa,Michael O. Moore,Democratic,ma,0.03253496362355759
Wayne Fontana,Democratic,pa,Walter Timilty,Democratic,ma,0.051251083433456184
James Frank,Republican,tx,Phil King,Republican,tx,0.05514413700078899
James Frank,Republican,tx,David Spiller,Republican,tx,0.07388759718515744
James Frank,Republican,tx,Tom Craddick,Republican,tx,0.08365410139557736
James Frank,Republican,tx,Cecil Bell Jr.,Republican,tx,0.0856704547047087
Aisha Gomez,Democratic,mn,Heather Edelson,Democratic,mn,0.0
Aisha Gomez,Democratic,mn,Rena Moran,Democratic,mn,0.0
Aisha Gomez,Democratic,mn,Athena Hollins,Democratic,mn,0.0
Aisha Gomez,Democratic,mn,John Marty,Democratic,mn,0.0
Aisha Gomez,Democratic,mn,Mohamud Noor,Democratic,mn,0.0
Brandon Beach,Republican,ga,Don Parsons,Republican,ga,0.11987575994552825
Brandon Beach,Republican,ga,John Bradford,Republican,nc,0.13939489456857918
Brandon Beach,Republican,ga,Doug Broxson,Republican,fl,0.13975336419951448
Michael Cusick,Democratic,ny,Carrie Woerner,Democratic,ny,0.0721808005731696
Michael Cusick,Democratic,ny,Connie Leyva,Democratic,ca,0.12420679685698008
Michael Cusick,Democratic,ny,Fred Akshar,Republican,ny,0.14924183770750923
Jeff Brandes,Republican,fl,Evelyn Terry,Democratic,nc,0.14183122607788898
Wesley Harris,Democratic,nc,Jay Chaudhuri,Democratic,nc,0.058044527491836036
Wesley Harris,Democratic,nc,Carlos Guillermo Smith,Democratic,fl,0.05832481448005205
Wesley Harris,Democratic,nc,Matthew Wilson,Democratic,ga,0.05948767373424021
Wesley Harris,Democratic,nc,Allison Tant,Democratic,fl,0.06523895090964753
Brenda Kupchick,Republican,CT,Jill Barry,Democratic,ct,0.05340024028038896
Brenda Kupchick,Republican,CT,Angelo Puppolo,Democratic,ma,0.05522467063219818
Brenda Kupchick,Republican,CT,Fred Camillo,Republican,CT,0.08426927512014323
Brenda Kupchick,Republican,CT,Robert Matzie,Democratic,pa,0.0947988163232795
Mary Littleton,Republican,tn,Edmond Soliday,Republican,in,0.08699077018429431
Mary Littleton,Republican,tn,Ronald Bacon,Republican,IN,0.11522248684615345
Mary Littleton,Republican,tn,Brian Hill,Republican,ok,0.12783224105141902
Mary Littleton,Republican,tn,Shane Stringer,Republican,al,0.14139495213350137
Robin Smith,Republican,tn,Wendy Rogers,Republican,az,0.049811250747366344
Robin Smith,Republican,tn,Sonny Borrelli,Republican,az,0.052467102271191834
Robin Smith,Republican,tn,Dennis Powers,Republican,tn,0.05266946858295188
Robin Smith,Republican,tn,Richard Littlefield,Republican,nh,0.05377391474512805
Sharon Steckman,Democratic,ia,John Forbes,Democratic,ia,0.02885310797872998
Sharon Steckman,Democratic,ia,Mark Smith,Democratic,IA,0.033218683976242634
Sharon Steckman,Democratic,ia,Wes Breckenridge,Democratic,ia,0.03647393303473396
Sharon Steckman,Democratic,ia,Monica Kurth,Democratic,ia,0.040693877632317244
Charlotte Warren,Democratic,me,Shenna Bellows,Democratic,ME,0.11159287990501089
Charlotte Warren,Democratic,me,Zack Stephenson,Democratic,mn,0.11878524291485996
Charlotte Warren,Democratic,me,Brian Hubbell,Democratic,ME,0.13246404476377552
Charlotte Warren,Democratic,me,Reynold Nesiba,Democratic,sd,0.14007842625334901
Mike McGuire,Democratic,ca,James Sanders Jr.,Democratic,ny,0.03567943843195383
Mike McGuire,Democratic,ca,John Liu,Democratic,ny,0.03892349313459503
Mike McGuire,Democratic,ca,Erik Dilan,Democratic,ny,0.07843848778130956
Mike McGuire,Democratic,ca,Rebecca Seawright,Democratic,ny,0.09847592813077087
Pamela E. Queen,Democratic,md,Anthony Rodriguez,Republican,fl,0.0
Pamela E. Queen,Democratic,md,Geraldine Valentino-Smith,Democratic,md,0.0
Pamela E. Queen,Democratic,md,James Morefield,Republican,va,0.0
Pamela E. Queen,Democratic,md,Angie Hatton,Democratic,ky,0.0
Pamela E. Queen,Democratic,md,Neil Breslin,Democratic,ny,0.0
Shane Barnett,Republican,ms,Anthony Rodriguez,Republican,fl,0.0
Shane Barnett,Republican,ms,Geraldine Valentino-Smith,Democratic,md,0.0
Shane Barnett,Republican,ms,James Morefield,Republican,va,0.0
Shane Barnett,Republican,ms,Angie Hatton,Democratic,ky,0.0
Shane Barnett,Republican,ms,Neil Breslin,Democratic,ny,0.0
Marlene Terry,Democratic,mo,Anthony Rodriguez,Republican,fl,0.0
Marlene Terry,Democratic,mo,Geraldine Valentino-Smith,Democratic,md,0.0
Marlene Terry,Democratic,mo,James Morefield,Republican,va,0.0
Marlene Terry,Democratic,mo,Angie Hatton,Democratic,ky,0.0
Marlene Terry,Democratic,mo,Neil Breslin,Democratic,ny,0.0
Craig Coughlin,Democratic,nj,Anthony Rodriguez,Republican,fl,0.0
Craig Coughlin,Democratic,nj,Geraldine Valentino-Smith,Democratic,md,0.0
Craig Coughlin,Democratic,nj,James Morefield,Republican,va,0.0
Craig Coughlin,Democratic,nj,Angie Hatton,Democratic,ky,0.0
Craig Coughlin,Democratic,nj,Neil Breslin,Democratic,ny,0.0
Timothy Josephson,Democratic,NH,Anthony Rodriguez,Republican,fl,0.0
Timothy Josephson,Democratic,NH,Geraldine Valentino-Smith,Democratic,md,0.0
Timothy Josephson,Democratic,NH,James Morefield,Republican,va,0.0
Timothy Josephson,Democratic,NH,Angie Hatton,Democratic,ky,0.0
Timothy Josephson,Democratic,NH,Neil Breslin,Democratic,ny,0.0
Billy Adam Calvert,Republican,ms,Anthony Rodriguez,Republican,fl,0.0
Billy Adam Calvert,Republican,ms,Geraldine Valentino-Smith,Democratic,md,0.0
Billy Adam Calvert,Republican,ms,James Morefield,Republican,va,0.0
Billy Adam Calvert,Republican,ms,Angie Hatton,Democratic,ky,0.0
Billy Adam Calvert,Republican,ms,Neil Breslin,Democratic,ny,0.0
Catherine Abercrombie,Democratic,ct,Anthony Rodriguez,Republican,fl,0.0
Catherine Abercrombie,Democratic,ct,Geraldine Valentino-Smith,Democratic,md,0.0
Catherine Abercrombie,Democratic,ct,James Morefield,Republican,va,0.0
Catherine Abercrombie,Democratic,ct,Angie Hatton,Democratic,ky,0.0
Catherine Abercrombie,Democratic,ct,Neil Breslin,Democratic,ny,0.0
Mary Ann Perez,Democratic,tx,Nicole Collier,Democratic,tx,0.05231975094982393
Mary Ann Perez,Democratic,tx,Philip Cortez,Democratic,tx,0.10456640321970334
Mary Ann Perez,Democratic,tx,Garnet Coleman,Democratic,tx,0.1411321220625198
Marilyn Moore,Democratic,ct,Anthony Rodriguez,Republican,fl,0.0
Marilyn Moore,Democratic,ct,Geraldine Valentino-Smith,Democratic,md,0.0
Marilyn Moore,Democratic,ct,James Morefield,Republican,va,0.0
Marilyn Moore,Democratic,ct,Angie Hatton,Democratic,ky,0.0
Marilyn Moore,Democratic,ct,Neil Breslin,Democratic,ny,0.0
William Marsh,Democratic,nh,Anthony Rodriguez,Republican,fl,0.0
William Marsh,Democratic,nh,Geraldine Valentino-Smith,Democratic,md,0.0
William Marsh,Democratic,nh,James Morefield,Republican,va,0.0
William Marsh,Democratic,nh,Angie Hatton,Democratic,ky,0.0
William Marsh,Democratic,nh,Neil Breslin,Democratic,ny,0.0
Dale Kooyenga,Republican,wi,Anthony Rodriguez,Republican,fl,0.0
Dale Kooyenga,Republican,wi,Geraldine Valentino-Smith,Democratic,md,0.0
Dale Kooyenga,Republican,wi,James Morefield,Republican,va,0.0
Dale Kooyenga,Republican,wi,Angie Hatton,Democratic,ky,0.0
Dale Kooyenga,Republican,wi,Neil Breslin,Democratic,ny,0.0
Brian Hubbell,Democratic,ME,Reynold Nesiba,Democratic,sd,0.015011680058303023
Brian Hubbell,Democratic,ME,Shenna Bellows,Democratic,ME,0.05836890930223175
Brian Hubbell,Democratic,ME,Zach Wahls,Democratic,ia,0.06665210705342255
Brian Hubbell,Democratic,ME,Karlee Provenza,Democratic,wy,0.07547183300069622
Mandisha Thomas,Democratic,ga,Anthony Rodriguez,Republican,fl,0.0
Mandisha Thomas,Democratic,ga,Geraldine Valentino-Smith,Democratic,md,0.0
Mandisha Thomas,Democratic,ga,James Morefield,Republican,va,0.0
Mandisha Thomas,Democratic,ga,Angie Hatton,Democratic,ky,0.0
Mandisha Thomas,Democratic,ga,Neil Breslin,Democratic,ny,0.0
Andrea Olsen,Democratic,mt,Anthony Rodriguez,Republican,fl,0.0
Andrea Olsen,Democratic,mt,Geraldine Valentino-Smith,Democratic,md,0.0
Andrea Olsen,Democratic,mt,James Morefield,Republican,va,0.0
Andrea Olsen,Democratic,mt,Angie Hatton,Democratic,ky,0.0
Andrea Olsen,Democratic,mt,Neil Breslin,Democratic,ny,0.0
Walter Blackman,Republican,az,Anthony Rodriguez,Republican,fl,0.0
Walter Blackman,Republican,az,Geraldine Valentino-Smith,Democratic,md,0.0
Walter Blackman,Republican,az,James Morefield,Republican,va,0.0
Walter Blackman,Republican,az,Angie Hatton,Democratic,ky,0.0
Walter Blackman,Republican,az,Neil Breslin,Democratic,ny,0.0
Heath VanNatter,Republican,in,Anthony Rodriguez,Republican,fl,0.0
Heath VanNatter,Republican,in,Geraldine Valentino-Smith,Democratic,md,0.0
Heath VanNatter,Republican,in,James Morefield,Republican,va,0.0
Heath VanNatter,Republican,in,Angie Hatton,Democratic,ky,0.0
Heath VanNatter,Republican,in,Neil Breslin,Democratic,ny,0.0
Chris Bell,Democratic,ms,Anthony Rodriguez,Republican,fl,0.0
Chris Bell,Democratic,ms,Geraldine Valentino-Smith,Democratic,md,0.0
Chris Bell,Democratic,ms,James Morefield,Republican,va,0.0
Chris Bell,Democratic,ms,Angie Hatton,Democratic,ky,0.0
Chris Bell,Democratic,ms,Neil Breslin,Democratic,ny,0.0
Steve Wilson,Republican,oh,Anthony Rodriguez,Republican,fl,0.0
Steve Wilson,Republican,oh,Geraldine Valentino-Smith,Democratic,md,0.0
Steve Wilson,Republican,oh,James Morefield,Republican,va,0.0
Steve Wilson,Republican,oh,Angie Hatton,Democratic,ky,0.0
Steve Wilson,Republican,oh,Neil Breslin,Democratic,ny,0.0
Stu Smith,Republican,ar,Anthony Rodriguez,Republican,fl,0.0
Stu Smith,Republican,ar,Geraldine Valentino-Smith,Democratic,md,0.0
Stu Smith,Republican,ar,James Morefield,Republican,va,0.0
Stu Smith,Republican,ar,Angie Hatton,Democratic,ky,0.0
Stu Smith,Republican,ar,Neil Breslin,Democratic,ny,0.0
Tavia Galonski,Democratic,oh,Anthony Rodriguez,Republican,fl,0.0
Tavia Galonski,Democratic,oh,Geraldine Valentino-Smith,Democratic,md,0.0
Tavia Galonski,Democratic,oh,James Morefield,Republican,va,0.0
Tavia Galonski,Democratic,oh,Angie Hatton,Democratic,ky,0.0
Tavia Galonski,Democratic,oh,Neil Breslin,Democratic,ny,0.0
Phillip Lowe,Republican,sc,Anthony Rodriguez,Republican,fl,0.0
Phillip Lowe,Republican,sc,Geraldine Valentino-Smith,Democratic,md,0.0
Phillip Lowe,Republican,sc,James Morefield,Republican,va,0.0
Phillip Lowe,Republican,sc,Angie Hatton,Democratic,ky,0.0
Phillip Lowe,Republican,sc,Neil Breslin,Democratic,ny,0.0
Pam Iovino,Democratic,PA,Shavonda E. Sumter,Democratic,nj,0.10863368776417259
Patricia Torres Ray,Democratic,mn,Anthony Rodriguez,Republican,fl,0.0
Patricia Torres Ray,Democratic,mn,Geraldine Valentino-Smith,Democratic,md,0.0
Patricia Torres Ray,Democratic,mn,James Morefield,Republican,va,0.0
Patricia Torres Ray,Democratic,mn,Angie Hatton,Democratic,ky,0.0
Patricia Torres Ray,Democratic,mn,Neil Breslin,Democratic,ny,0.0
Yvette Herrell,Republican,NM,Anthony Rodriguez,Republican,fl,0.0
Yvette Herrell,Republican,NM,Geraldine Valentino-Smith,Democratic,md,0.0
Yvette Herrell,Republican,NM,James Morefield,Republican,va,0.0
Yvette Herrell,Republican,NM,Angie Hatton,Democratic,ky,0.0
Yvette Herrell,Republican,NM,Neil Breslin,Democratic,ny,0.0
Laura Ellman,Democratic,il,Anthony Rodriguez,Republican,fl,0.0
Laura Ellman,Democratic,il,Geraldine Valentino-Smith,Democratic,md,0.0
Laura Ellman,Democratic,il,James Morefield,Republican,va,0.0
Laura Ellman,Democratic,il,Angie Hatton,Democratic,ky,0.0
Laura Ellman,Democratic,il,Neil Breslin,Democratic,ny,0.0
Kathleen A. Fogarty,Democratic,ri,Werner D. Horn,Republican,NH,0.13977360687358262
Kathleen A. Fogarty,Democratic,ri,Fred Camillo,Republican,CT,0.1468620615148889
Michael J. Rogers,Democratic,md,Anthony Rodriguez,Republican,fl,0.0
Michael J. Rogers,Democratic,md,Geraldine Valentino-Smith,Democratic,md,0.0
Michael J. Rogers,Democratic,md,James Morefield,Republican,va,0.0
Michael J. Rogers,Democratic,md,Angie Hatton,Democratic,ky,0.0
Michael J. Rogers,Democratic,md,Neil Breslin,Democratic,ny,0.0
Jerry Stevenson,Republican,ut,Val Potter,Republican,UT,0.06763730217246262
Jerry Stevenson,Republican,ut,Eric Hutchings,Republican,UT,0.12348533901654456
Jerry Stevenson,Republican,ut,Stewart Barlow,Republican,ut,0.12609823750888133
Zach Payne,Republican,in,Caleb Rowden,Republican,mo,0.1417526807781918
Anne Stava-Murray,Democratic,il,Anthony Rodriguez,Republican,fl,0.0
Anne Stava-Murray,Democratic,il,Geraldine Valentino-Smith,Democratic,md,0.0
Anne Stava-Murray,Democratic,il,James Morefield,Republican,va,0.0
Anne Stava-Murray,Democratic,il,Angie Hatton,Democratic,ky,0.0
Anne Stava-Murray,Democratic,il,Neil Breslin,Democratic,ny,0.0
Ray Sorensen,Republican,ia,Anthony Rodriguez,Republican,fl,0.0
Ray Sorensen,Republican,ia,Geraldine Valentino-Smith,Democratic,md,0.0
Ray Sorensen,Republican,ia,James Morefield,Republican,va,0.0
Ray Sorensen,Republican,ia,Angie Hatton,Democratic,ky,0.0
Ray Sorensen,Republican,ia,Neil Breslin,Democratic,ny,0.0
Jon Hawkins,Republican,ut,Kera Birkeland,Republican,ut,0.12204757371079804
Scott Sharp,Republican,ky,Anthony Rodriguez,Republican,fl,0.0
Scott Sharp,Republican,ky,Geraldine Valentino-Smith,Democratic,md,0.0
Scott Sharp,Republican,ky,James Morefield,Republican,va,0.0
Scott Sharp,Republican,ky,Angie Hatton,Democratic,ky,0.0
Scott Sharp,Republican,ky,Neil Breslin,Democratic,ny,0.0
Maria Collett,Democratic,pa,Anthony Rodriguez,Republican,fl,0.0
Maria Collett,Democratic,pa,Geraldine Valentino-Smith,Democratic,md,0.0
Maria Collett,Democratic,pa,James Morefield,Republican,va,0.0
Maria Collett,Democratic,pa,Angie Hatton,Democratic,ky,0.0
Maria Collett,Democratic,pa,Neil Breslin,Democratic,ny,0.0
Mike Kennedy,Republican,ut,Anthony Rodriguez,Republican,fl,0.0
Mike Kennedy,Republican,ut,Geraldine Valentino-Smith,Democratic,md,0.0
Mike Kennedy,Republican,ut,James Morefield,Republican,va,0.0
Mike Kennedy,Republican,ut,Angie Hatton,Democratic,ky,0.0
Mike Kennedy,Republican,ut,Neil Breslin,Democratic,ny,0.0
Mark Rozzi,Democratic,pa,Ryan Bizzarro,Democratic,pa,0.05062346699304341
Mark Rozzi,Democratic,pa,Jay Costa,Democratic,pa,0.06130070521529054
Mark Rozzi,Democratic,pa,John Sabatina,Democratic,pa,0.07023326336381806
Mark Rozzi,Democratic,pa,Stephen Kinsey,Democratic,pa,0.07334793863631457
Melanie Morgan,Democratic,wa,Anthony Rodriguez,Republican,fl,0.0
Melanie Morgan,Democratic,wa,Geraldine Valentino-Smith,Democratic,md,0.0
Melanie Morgan,Democratic,wa,James Morefield,Republican,va,0.0
Melanie Morgan,Democratic,wa,Angie Hatton,Democratic,ky,0.0
Melanie Morgan,Democratic,wa,Neil Breslin,Democratic,ny,0.0
Al Baldasaro,Republican,nh,Jordan Ulery,Republican,nh,0.14137881936583402
Joan Lovely,Democratic,ma,Edward F. Coppinger,Democratic,ma,0.0
Joan Lovely,Democratic,ma,David LeBoeuf,Democratic,ma,0.0
Joan Lovely,Democratic,ma,Jake Wheatley,Democratic,pa,0.0
Joan Lovely,Democratic,ma,Patty Kim,Democratic,pa,1.0536712127723509e-08
Joan Lovely,Democratic,ma,Elizabeth Malia,Democratic,ma,1.0536712127723509e-08
Judy Griffin,Democratic,ny,Anthony Rodriguez,Republican,fl,0.0
Judy Griffin,Democratic,ny,Geraldine Valentino-Smith,Democratic,md,0.0
Judy Griffin,Democratic,ny,James Morefield,Republican,va,0.0
Judy Griffin,Democratic,ny,Angie Hatton,Democratic,ky,0.0
Judy Griffin,Democratic,ny,Neil Breslin,Democratic,ny,0.0
Mike Amyx,Democratic,ks,Anthony Rodriguez,Republican,fl,0.0
Mike Amyx,Democratic,ks,Geraldine Valentino-Smith,Democratic,md,0.0
Mike Amyx,Democratic,ks,James Morefield,Republican,va,0.0
Mike Amyx,Democratic,ks,Angie Hatton,Democratic,ky,0.0
Mike Amyx,Democratic,ks,Neil Breslin,Democratic,ny,0.0
Bobby McCool,Republican,ky,Anthony Rodriguez,Republican,fl,0.0
Bobby McCool,Republican,ky,Geraldine Valentino-Smith,Democratic,md,0.0
Bobby McCool,Republican,ky,James Morefield,Republican,va,0.0
Bobby McCool,Republican,ky,Angie Hatton,Democratic,ky,0.0
Bobby McCool,Republican,ky,Neil Breslin,Democratic,ny,0.0
Paul Wojno,Democratic,mi,Anthony Rodriguez,Republican,fl,0.0
Paul Wojno,Democratic,mi,Geraldine Valentino-Smith,Democratic,md,0.0
Paul Wojno,Democratic,mi,James Morefield,Republican,va,0.0
Paul Wojno,Democratic,mi,Angie Hatton,Democratic,ky,0.0
Paul Wojno,Democratic,mi,Neil Breslin,Democratic,ny,0.0
John-Michael Parker,Democratic,ct,Anthony Rodriguez,Republican,fl,0.0
John-Michael Parker,Democratic,ct,Geraldine Valentino-Smith,Democratic,md,0.0
John-Michael Parker,Democratic,ct,James Morefield,Republican,va,0.0
John-Michael Parker,Democratic,ct,Angie Hatton,Democratic,ky,0.0
John-Michael Parker,Democratic,ct,Neil Breslin,Democratic,ny,0.0
Betty Jean Alexander,Democratic,mi,Anthony Rodriguez,Republican,fl,0.0
Betty Jean Alexander,Democratic,mi,Geraldine Valentino-Smith,Democratic,md,0.0
Betty Jean Alexander,Democratic,mi,James Morefield,Republican,va,0.0
Betty Jean Alexander,Democratic,mi,Angie Hatton,Democratic,ky,0.0
Betty Jean Alexander,Democratic,mi,Neil Breslin,Democratic,ny,0.0
Rosa Gill,Democratic,nc,Robert T. Reives II,Democratic,nc,0.12801599677344733
Rosa Gill,Democratic,nc,Janet Cruz,Democratic,fl,0.13026420106341796
